day,month,year,prec,tmin,tmax
1,9,2006,0,8.5,17.1
2,9,2006,0.1,8.3,18.1
3,9,2006,6.2,5.5,18.7
4,9,2006,0,8.5,17.3
5,9,2006,0,7.1,17.9
6,9,2006,0,5.8,17.6
7,9,2006,0,6,18.2
8,9,2006,0,7.4,15
9,9,2006,0,8.9,18.3
10,9,2006,1.5,4.5,18.9
11,9,2006,0,7.2,18.4
12,9,2006,4.4,6.6,16.4
13,9,2006,0,7.2,16.8
14,9,2006,0,7.1,16.9
15,9,2006,0,5.8,18.2
16,9,2006,1.7,5.8,19
17,9,2006,0.4,5.6,20.2
18,9,2006,5.2,4.6,18.6
19,9,2006,0,1.3,21.3
20,9,2006,0,3.1,20.1
21,9,2006,0,7.2,18.8
22,9,2006,2.4,9.6,18
23,9,2006,0,7.5,18.9
24,9,2006,1,7.3,18.5
25,9,2006,0,8.9,17.7
26,9,2006,0,6.1,17.7
27,9,2006,0,7.1,17.7
28,9,2006,0,8.9,18.3
29,9,2006,0.4,9.7,19.1
30,9,2006,0,9.9,18.9
1,10,2006,0,7.9,18.5
2,10,2006,0,8.5,21.2
3,10,2006,4.5,8,20.4
4,10,2006,0,9.5,18.6
5,10,2006,0,8.6,20.6
6,10,2006,0,7.7,19.8
7,10,2006,0,7.7,20
8,10,2006,0,5.2,20.2
9,10,2006,0.7,9.6,16.8
10,10,2006,4.4,6.8,18.8
11,10,2006,0,11.4,22
12,10,2006,0,12.3,19.6
13,10,2006,5.8,10.5,20.4
14,10,2006,30.2,8.7,20
15,10,2006,4,9.1,21.3
16,10,2006,9.8,8.6,17.6
17,10,2006,1.7,8.2,17
18,10,2006,5,8.3,20.8
19,10,2006,0.6,8.1,21.2
20,10,2006,1,6.3,18.2
21,10,2006,6.1,8.2,21.2
22,10,2006,4.4,8.9,17.9
23,10,2006,1.2,8.9,18.9
24,10,2006,0,9.1,16.9
25,10,2006,0,8.5,18.1
26,10,2006,4.6,10.2,20.4
27,10,2006,0,9.9,18.6
28,10,2006,0,9.7,19.1
29,10,2006,8.7,8.8,19.2
30,10,2006,19,10.5,21.8
31,10,2006,0,9.9,20.7
1,11,2006,20.4,10.4,20.2
2,11,2006,0,8.2,21
3,11,2006,0,7.4,20.6
4,11,2006,0,10.6,20.4
5,11,2006,0,8.7,18.5
6,11,2006,0,9.3,17.9
7,11,2006,0,5.2,20.5
8,11,2006,0,5.1,20.1
9,11,2006,4.1,10.4,23.2
10,11,2006,0,9,20
11,11,2006,0,4.6,20.2
12,11,2006,0,9,20
13,11,2006,0,4.8,21.1
14,11,2006,9.6,4.4,20.7
15,11,2006,18.5,8.3,20.3
16,11,2006,1.8,6.7,20.7
17,11,2006,0.9,8.8,20.5
18,11,2006,0.6,6.9,19.7
19,11,2006,0,7,18.7
20,11,2006,0.9,8.6,20.4
21,11,2006,1.1,9.2,20.5
22,11,2006,0,8.4,20.6
23,11,2006,0,7.8,20.4
24,11,2006,0,9.4,20.1
25,11,2006,0,9.8,20.3
26,11,2006,0,9.1,21.3
27,11,2006,0,10.2,19
28,11,2006,0.5,8.8,18.6
29,11,2006,0,5.6,18.4
30,11,2006,0,6.6,20.4
1,12,2006,0,3.8,16.4
2,12,2006,0,10.4,17.4
3,12,2006,4.5,10.3,19.1
4,12,2006,0,5.8,20.3
5,12,2006,0.5,6.2,21.4
6,12,2006,0,9.1,20.5
7,12,2006,0,7.4,19.6
8,12,2006,4,7.8,21.2
9,12,2006,0,9.6,20.8
10,12,2006,1.5,7.4,20.5
11,12,2006,0,10.4,20.9
12,12,2006,9.1,8.4,19.2
13,12,2006,1,8.6,20.4
14,12,2006,0.5,8.8,20.5
15,12,2006,0,9.4,20.4
16,12,2006,0,8.2,20.5
17,12,2006,0,7.4,16
18,12,2006,0,7.2,20.3
19,12,2006,0,6.2,20.6
20,12,2006,0,6.3,20.3
21,12,2006,0,5.2,20.3
22,12,2006,0,3.8,20.6
23,12,2006,0,5,20.2
24,12,2006,0,7.2,20.6
25,12,2006,0.5,8.2,20.7
26,12,2006,0.2,4.8,20.6
27,12,2006,0,5.1,20.7
28,12,2006,0,5.4,20.6
29,12,2006,0,6.8,20.7
30,12,2006,0,5.8,18.3
31,12,2006,0,8.9,20.3
1,1,2007,0.5,9.4,20.4
2,1,2007,0,4.8,20
3,1,2007,0.2,4.8,20.7
4,1,2007,0,4,20.6
5,1,2007,0,4.8,20.5
6,1,2007,0,3.8,20
7,1,2007,0,6.8,20.2
8,1,2007,0.3,3.9,20.5
9,1,2007,0,2.8,19.9
10,1,2007,0,10,20.5
11,1,2007,0,7.2,20.4
12,1,2007,0,2.5,20.2
13,1,2007,0,4.7,20
14,1,2007,0,6.2,21
15,1,2007,0,5.2,20.4
16,1,2007,0,5.6,21.2
17,1,2007,0,5.2,20.4
18,1,2007,0,6.2,20.2
19,1,2007,4.5,11,20.7
20,1,2007,0,4.4,20.6
21,1,2007,0,6.2,21.4
22,1,2007,0,6,20.7
23,1,2007,0,6,20.5
24,1,2007,0,1.8,20.4
25,1,2007,1.6,1.8,20.3
26,1,2007,0,2.8,20.4
27,1,2007,0,10.2,20.6
28,1,2007,0,10.6,20.6
29,1,2007,0,0.8,20.2
30,1,2007,0.5,0.8,20.4
31,1,2007,0,2.4,20.5
1,2,2007,0,2.2,19.7
2,2,2007,0,6.2,16
3,2,2007,0,-3.8,16.8
4,2,2007,0,-4.2,20.8
5,2,2007,0,-4.2,22.6
6,2,2007,0,-1,22.4
7,2,2007,0,-2.5,24.7
8,2,2007,0,0.1,21.9
9,2,2007,0,0.2,22.2
10,2,2007,0,2.2,21.2
11,2,2007,0,7.1,21.5
12,2,2007,0,2.8,17
13,2,2007,0,2.8,20.5
14,2,2007,5.3,2.6,21.8
15,2,2007,0,7.8,19.4
16,2,2007,0,2.4,21.9
17,2,2007,4.9,3.6,20.5
18,2,2007,0,0.6,24.2
19,2,2007,0,6.2,17.2
20,2,2007,0,5,17.6
21,2,2007,4.9,1.8,16.6
22,2,2007,0,1.2,25.9
23,2,2007,0,-0.8,18.5
24,2,2007,0,-1.2,21.5
25,2,2007,0,0.5,19.8
26,2,2007,0,9.8,19.8
27,2,2007,0,9.8,19.3
28,2,2007,0,1.8,21.3
1,3,2007,0,3.8,19.8
2,3,2007,0,1.8,22.3
3,3,2007,0,0.8,22.4
4,3,2007,0.2,-0.2,22.1
5,3,2007,0,9.7,22.4
6,3,2007,0,5.8,22.8
7,3,2007,0,3.2,21.2
8,3,2007,0,3,21.2
9,3,2007,0.8,9,22.8
10,3,2007,1.7,9.6,18.4
11,3,2007,0,9.4,23.2
12,3,2007,0,5.8,21.3
13,3,2007,0,5.4,22.4
14,3,2007,0,5,22.2
15,3,2007,0,7,23.2
16,3,2007,0,11,19.2
17,3,2007,8.6,8.6,22.2
18,3,2007,6.7,8.9,22.2
19,3,2007,10.3,8.6,22.2
20,3,2007,0,10,22
21,3,2007,0.1,7.8,22.4
22,3,2007,2.6,7.6,22.2
23,3,2007,40.4,7.6,23.8
24,3,2007,9.3,7.4,24.6
25,3,2007,7.5,7.6,24.6
26,3,2007,0,6.8,22.2
27,3,2007,0,9.6,22.8
28,3,2007,1.9,8.2,22.6
29,3,2007,0.5,8.2,22.6
30,3,2007,0,7.6,22.4
31,3,2007,6.1,7.8,21.2
1,4,2007,0,7.6,21.2
2,4,2007,0.5,10.4,21.6
3,4,2007,9.4,9.2,21.8
4,4,2007,0.2,9.2,21.6
5,4,2007,27.3,10.8,18.8
6,4,2007,19.2,10.2,22.4
7,4,2007,7.5,11,21.8
8,4,2007,0.5,9.4,18.2
9,4,2007,0.4,5,19.8
10,4,2007,0,7.4,20.8
11,4,2007,3,9.6,21.6
12,4,2007,0,12.6,21.6
13,4,2007,0.1,7.2,22.2
14,4,2007,3,6.4,21.8
15,4,2007,3,8.2,22.6
16,4,2007,0,8.4,22.8
17,4,2007,0,9.2,19.4
18,4,2007,5.8,0.2,19.6
19,4,2007,7.5,8.8,20.6
20,4,2007,27.5,9.4,20.8
21,4,2007,23.1,9.8,20.4
22,4,2007,0.2,11.2,21.8
23,4,2007,2.4,10.6,18.4
24,4,2007,0,11.8,25.6
25,4,2007,0,8.4,22.2
26,4,2007,6.3,10,25.6
27,4,2007,0,7.2,21.4
28,4,2007,0,5.4,22
29,4,2007,0,8.8,21.6
30,4,2007,0,7.4,18.8
1,5,2007,0.8,6.5,17.6
2,5,2007,8.4,8.6,18.8
3,5,2007,0.6,9.3,19.6
4,5,2007,1.2,10.8,19.4
5,5,2007,0,10.1,18.6
6,5,2007,0.6,11.4,22.4
7,5,2007,3.4,10.4,19.6
8,5,2007,10.5,8.2,20.4
9,5,2007,2.2,11,19.2
10,5,2007,1.1,8.7,18.8
11,5,2007,0.5,9.5,22.4
12,5,2007,1.3,9.1,18.7
13,5,2007,2.5,8.9,19.2
14,5,2007,4.1,8.2,18.6
15,5,2007,0.4,10.1,19.6
16,5,2007,1.8,11.6,21.2
17,5,2007,0.8,10,21.4
18,5,2007,5.1,7.5,21.6
19,5,2007,32.1,8.5,21.8
20,5,2007,6.7,8.9,21.9
21,5,2007,1.9,7.4,19.6
22,5,2007,2.2,6.5,20.6
23,5,2007,3.1,7,19.6
24,5,2007,7.4,9.3,20.4
25,5,2007,0.1,9.9,19.4
26,5,2007,2.4,10.1,16.2
27,5,2007,5.3,10.7,19.8
28,5,2007,4.9,8.6,19.4
29,5,2007,7.3,8.2,16.4
30,5,2007,0,8,18.8
31,5,2007,3.8,9.5,18.8
1,6,2007,0.5,9.9,18.8
2,6,2007,5.2,8.4,19.2
3,6,2007,9,9.4,16.2
4,6,2007,2.2,9,18.8
5,6,2007,2.2,6.4,19.6
6,6,2007,0.5,5.3,18.4
7,6,2007,0.5,9.3,19.6
8,6,2007,0.7,9,18.8
9,6,2007,0,7.1,17.6
10,6,2007,0,6.8,17.6
11,6,2007,0,7.9,25.2
12,6,2007,0,8.4,17.6
13,6,2007,1.9,9.5,22.8
14,6,2007,4.7,7,19.6
15,6,2007,2.5,8.5,18.1
16,6,2007,8.9,9.9,17.3
17,6,2007,0,11.3,21.4
18,6,2007,0.3,9.9,18.6
19,6,2007,0.2,8.2,18.8
20,6,2007,0.1,9.8,19.7
21,6,2007,0.5,7.3,19.6
22,6,2007,0.6,10.6,16.8
23,6,2007,1.8,9.2,17.4
24,6,2007,6.8,7.4,16.6
25,6,2007,0.5,4,17.8
26,6,2007,0.7,6.4,18.2
27,6,2007,2.1,7.7,17.8
28,6,2007,0.1,5.1,19.1
29,6,2007,0.2,6.6,18.2
30,6,2007,3.5,6,16.2
1,7,2007,0,7.7,17.2
2,7,2007,0,8.7,16.8
3,7,2007,0,6.8,18.4
4,7,2007,0.1,8.4,17.2
5,7,2007,1.1,8,18.4
6,7,2007,1.5,8.9,18.6
7,7,2007,0,7.6,19.2
8,7,2007,4,8,19.4
9,7,2007,14.6,6.7,17.6
10,7,2007,2.1,8.2,18.2
11,7,2007,0,9.2,19.2
12,7,2007,0.5,9.1,19.8
13,7,2007,0.2,6.8,20.2
14,7,2007,0,8,19.4
15,7,2007,0,10.2,19.8
16,7,2007,0,7.9,19.6
17,7,2007,0,7.5,21.4
18,7,2007,0,3.9,21.2
19,7,2007,0.8,3.7,20.8
20,7,2007,3,6.7,19.6
21,7,2007,8.2,8.5,17.4
22,7,2007,5.1,6.2,19.2
23,7,2007,7.4,8.6,18.6
24,7,2007,0.5,6.7,19.2
25,7,2007,0.5,7.7,17.4
26,7,2007,5.6,8.6,19.8
27,7,2007,0.8,8.6,19.6
28,7,2007,7.7,7.3,19.2
29,7,2007,0.1,7.1,16.4
30,7,2007,0.5,6.2,19.6
31,7,2007,0.2,8.1,18.8
1,8,2007,1,7.7,17.6
2,8,2007,1,7.8,17.8
3,8,2007,1.1,6,17.2
4,8,2007,0,6.4,17.4
5,8,2007,0.8,5.2,17.6
6,8,2007,0,6.2,19.8
7,8,2007,0.3,9.3,18.1
8,8,2007,3.2,6.6,20.4
9,8,2007,4,6.3,20.6
10,8,2007,5.5,6.2,19.2
11,8,2007,3.2,8.2,19.2
12,8,2007,2.6,9.2,16.6
13,8,2007,0.2,10.2,23.2
14,8,2007,3.5,8.8,18.4
15,8,2007,0.4,6.8,20.4
16,8,2007,0.2,6,17.9
17,8,2007,0,8.2,22.6
18,8,2007,0,10.4,22.4
19,8,2007,9.8,5.8,18.2
20,8,2007,0.5,4.8,22.6
21,8,2007,0.9,5.2,14.7
22,8,2007,0,8.8,21.8
23,8,2007,0.5,7,17.7
24,8,2007,0.2,6.4,23.8
25,8,2007,8.6,7.2,21.4
26,8,2007,17.8,9.2,15.6
27,8,2007,0.5,9.8,16.6
28,8,2007,0.1,4.4,18.8
29,8,2007,12.6,6.2,20.2
30,8,2007,10.2,8,20.2
31,8,2007,0.3,7.8,20.2
1,9,2007,0,5.6,21.4
2,9,2007,2.1,9.5,17.9
3,9,2007,11.4,6.4,21.4
4,9,2007,0.8,6,21.4
5,9,2007,0.4,5,21.6
6,9,2007,1.6,4.8,21.4
7,9,2007,0.4,4.8,21.2
8,9,2007,0.3,8.4,20.8
9,9,2007,0.4,4.6,23
10,9,2007,0.1,2.4,22.6
11,9,2007,0.1,2.4,22.8
12,9,2007,0,2.6,22.6
13,9,2007,0,3,21.2
14,9,2007,0,4,21.2
15,9,2007,0,5,21
16,9,2007,0,4.3,20.4
17,9,2007,0.1,4.6,18.6
18,9,2007,0,2.8,20.6
19,9,2007,0.5,4.8,20.6
20,9,2007,0.2,4.6,21.2
21,9,2007,0.2,2.6,22.4
22,9,2007,0,2.8,21.4
23,9,2007,4.1,3,22
24,9,2007,0.1,5.4,22.8
25,9,2007,0,6,18.2
26,9,2007,3.8,6.8,18.8
27,9,2007,12.4,8,19.8
28,9,2007,0.1,6.6,21
29,9,2007,0,4.8,19.6
30,9,2007,0,5.8,19.8
1,10,2007,0.3,7.6,18.8
2,10,2007,0,6,19.2
3,10,2007,2.8,7.2,20.6
4,10,2007,0,3.4,19.4
5,10,2007,2.7,3.8,19.8
6,10,2007,0,7.4,24.6
7,10,2007,8.3,8.4,20.2
8,10,2007,3.1,10,20.2
9,10,2007,2.2,9.4,19.2
10,10,2007,2.4,4.6,21.2
11,10,2007,22.4,6.2,22.4
12,10,2007,7.2,6.8,20.6
13,10,2007,22.1,6.6,24.2
14,10,2007,10.2,8.6,22.6
15,10,2007,0.1,4.6,22.4
16,10,2007,0,2.1,24.8
17,10,2007,0,7.1,19.9
18,10,2007,27.4,4.5,16.7
19,10,2007,0,3.5,17.7
20,10,2007,6.8,5.9,20.1
21,10,2007,0,5.1,20.5
22,10,2007,0,7.2,16.2
23,10,2007,29.5,5,18.2
24,10,2007,0,8.9,18.9
25,10,2007,0,7.1,17.9
26,10,2007,0,10.8,19
27,10,2007,16.6,8.4,15.8
28,10,2007,0,8.6,18.6
29,10,2007,0,8.5,19.5
30,10,2007,0,6.2,20
31,10,2007,16.6,4.9,19.1
1,11,2007,0,6.9,21.7
2,11,2007,0,7.4,18.8
3,11,2007,0,6.3,19.1
4,11,2007,48.3,8.7,19.3
5,11,2007,0,8.8,18.2
6,11,2007,0,6.7,19.3
7,11,2007,0,5.7,19.1
8,11,2007,0,2.7,22.1
9,11,2007,0,6.9,18.3
10,11,2007,0,10.4,19.2
11,11,2007,0,9.9,19.1
12,11,2007,0,9.5,20.8
13,11,2007,0,11,19.6
14,11,2007,0,11,19.2
15,11,2007,0,9.9,19
16,11,2007,0,3.3,19.3
17,11,2007,18.5,6.1,20.7
18,11,2007,0,9.2,19.6
19,11,2007,0,8.2,19.2
20,11,2007,0,8.8,20
21,11,2007,0,6.9,20.7
22,11,2007,0,6.1,20.7
23,11,2007,0,9.3,19.5
24,11,2007,0,6.7,22.1
25,11,2007,0,9.1,20.4
26,11,2007,0,9.5,19.3
27,11,2007,0,8.1,17.9
28,11,2007,0,9.3,15.5
29,11,2007,13.8,7.6,19.6
30,11,2007,0,7.7,18.7
1,12,2007,0,6.8,20
2,12,2007,0,7.5,20.5
3,12,2007,0,6.5,21.1
4,12,2007,0,4.8,19.6
5,12,2007,0,1.1,24.3
6,12,2007,0,2.8,23
7,12,2007,0,3.9,21.9
8,12,2007,0,5.4,20.6
9,12,2007,0,8.9,21.7
10,12,2007,0,8.7,19.1
11,12,2007,0,8.3,19.5
12,12,2007,0,8.3,18.9
13,12,2007,0,6.6,17.2
14,12,2007,0,5.4,19
15,12,2007,0,5.6,22
16,12,2007,45.2,4,22.2
17,12,2007,0,7,20.6
18,12,2007,0,4.2,21.6
19,12,2007,0,4.7,18.6
20,12,2007,0,5.6,19.8
21,12,2007,0,9.2,17.6
22,12,2007,0,5.7,18.1
23,12,2007,0,5.1,18.3
24,12,2007,0,8.2,18.6
25,12,2007,0,10.3,16.1
26,12,2007,12.9,9.1,17.9
27,12,2007,0,8.3,19.1
28,12,2007,0,12.1,17.9
29,12,2007,0,10.9,18.9
30,12,2007,0,8.5,18.3
31,12,2007,0,9.3,17.3
1,1,2008,0.1,2,20
2,1,2008,0,2.2,20.2
3,1,2008,0.1,3,19.2
4,1,2008,0,3.2,18.8
5,1,2008,0,7,19.2
6,1,2008,0,3.6,19.6
7,1,2008,0,3.2,19
8,1,2008,0.1,2.2,20
9,1,2008,14.2,7.8,18
10,1,2008,0.6,4,16.4
11,1,2008,0.3,6,18.6
12,1,2008,0.1,4.8,18
13,1,2008,0,3.8,16.8
14,1,2008,0.1,4.6,18.6
15,1,2008,5.3,7.2,18.4
16,1,2008,0.3,7.2,16.8
17,1,2008,0,8.6,17.4
18,1,2008,0,3.4,18.2
19,1,2008,0,2,17.8
20,1,2008,0,1.8,20
21,1,2008,0.2,2.8,20.2
22,1,2008,0,6.2,19.4
23,1,2008,0,4.4,20.4
24,1,2008,0,4.2,18
25,1,2008,0.3,3.4,18.4
26,1,2008,0.1,4.2,19.4
27,1,2008,0,7.8,21.2
28,1,2008,0,4.4,23
29,1,2008,0,3.4,20.8
30,1,2008,0,3.8,20.6
31,1,2008,0,2.2,20.4
1,2,2008,0,2,17.3
2,2,2008,0,-0.8,19.2
3,2,2008,0,3,17
4,2,2008,0.1,1,16.9
5,2,2008,0.2,-1.6,18.2
6,2,2008,2.6,3.4,19.6
7,2,2008,0.1,3.8,20.4
8,2,2008,0.1,3,18
9,2,2008,0.1,3.4,17.2
10,2,2008,9,5.4,18.4
11,2,2008,0.2,6.4,18
12,2,2008,0,2,18.2
13,2,2008,0,8.2,20
14,2,2008,0,2,18
15,2,2008,0,4.2,18.2
16,2,2008,0,8,20.6
17,2,2008,0,7.2,20.4
18,2,2008,0.1,7.8,22.4
19,2,2008,1.6,9.4,18.2
20,2,2008,5.9,9.4,19.6
21,2,2008,0.1,8,20
22,2,2008,0,4.8,21.6
23,2,2008,0,3.6,20
24,2,2008,0,3.2,21.6
25,2,2008,0,2.2,21.6
26,2,2008,0,5,21.6
27,2,2008,0,3.4,20.7
28,2,2008,0,7.4,18.2
29,2,2008,0,2.8,22.8
1,3,2008,0,-1.2,22
2,3,2008,0,4.2,20.6
3,3,2008,0,2.4,20.5
4,3,2008,5.1,8.2,20.2
5,3,2008,48,7.4,21.4
6,3,2008,0,7,20.2
7,3,2008,1.4,6,19.8
8,3,2008,0.2,6.2,20.4
9,3,2008,2.3,6.8,21.8
10,3,2008,2.6,5.4,21.8
11,3,2008,3,10.4,18.4
12,3,2008,0,10.4,19.8
13,3,2008,5.2,10.4,17.4
14,3,2008,9.6,1.8,18
15,3,2008,5.2,8.8,17.8
16,3,2008,0,9.2,17.4
17,3,2008,0,4.8,19.8
18,3,2008,0,2.6,21.6
19,3,2008,0,7,19.8
20,3,2008,0,4.8,21.2
21,3,2008,0,8.2,18.2
22,3,2008,0,6.2,22
23,3,2008,0,6,21.2
24,3,2008,0,8.2,20.6
25,3,2008,0,6.6,21
26,3,2008,0,6,21.2
27,3,2008,0,6.8,21.1
28,3,2008,0,5,20.8
29,3,2008,0,5.8,21.2
30,3,2008,7.4,6.2,19.7
31,3,2008,9.8,7.6,21.6
1,4,2008,0.1,6.4,18.6
2,4,2008,0,10.4,19
3,4,2008,0.1,3,18
4,4,2008,0.2,3.2,20
5,4,2008,14.2,8.2,16.5
6,4,2008,12.8,6.2,21.2
7,4,2008,0.1,7.8,22
8,4,2008,0,7.7,18.4
9,4,2008,0,6,19
10,4,2008,0.3,7.8,19.6
11,4,2008,2.2,7.9,21.1
12,4,2008,0.1,10,17.8
13,4,2008,2.5,7.8,20.5
14,4,2008,1.4,8.2,18.8
15,4,2008,2.8,6,20
16,4,2008,0,5.4,18.9
17,4,2008,0.1,6,18
18,4,2008,0,6.6,19.3
19,4,2008,0,7,19.2
20,4,2008,7.1,5.8,17
21,4,2008,0.1,6.6,19.8
22,4,2008,0,6.3,19.8
23,4,2008,9.4,6.6,18
24,4,2008,2.4,10.2,16.6
25,4,2008,26.7,9.4,18
26,4,2008,11.4,9.2,18.2
27,4,2008,8.5,8.8,18.4
28,4,2008,0.6,8.4,20.4
29,4,2008,0,6.4,20.4
30,4,2008,1.2,6.2,20.4
1,5,2008,1.6,6,19.6
2,5,2008,0.1,6.2,18.4
3,5,2008,0.7,10,16.8
4,5,2008,3.5,6.8,19.6
5,5,2008,1.7,7,20.2
6,5,2008,0,6.4,19.4
7,5,2008,0.6,4.2,20.4
8,5,2008,7.7,4.2,18.8
9,5,2008,0.1,6.2,17.2
10,5,2008,0,4,18.4
11,5,2008,0.2,3.8,18
12,5,2008,0,3.8,20
13,5,2008,0,4,17.6
14,5,2008,0,6,19.2
15,5,2008,0.4,6.2,18.8
16,5,2008,0,8.2,19.1
17,5,2008,6,7.2,19.7
18,5,2008,9.2,6.8,18.2
19,5,2008,7.8,7.8,16.8
20,5,2008,8.6,8.6,17.6
21,5,2008,10.2,9.8,18.2
22,5,2008,38.5,9.8,17.2
23,5,2008,15.4,9.2,18.3
24,5,2008,7.2,10,17.2
25,5,2008,5.8,9.8,18.2
26,5,2008,15.6,10,18.6
27,5,2008,3.2,10.2,17.4
28,5,2008,5.1,9.8,17.2
29,5,2008,0.1,7.6,19
30,5,2008,18,7.2,18.4
31,5,2008,3.4,6,18.4
1,6,2008,3.8,7.2,17.8
2,6,2008,3.2,9.4,17.8
3,6,2008,0.3,9.2,16.8
4,6,2008,8.4,6.8,18.2
5,6,2008,0.2,6.8,17.6
6,6,2008,0.4,7,17.4
7,6,2008,1.7,6.8,17.5
8,6,2008,0.1,6.8,20
9,6,2008,0.1,5.2,19.6
10,6,2008,12.6,5.2,17.8
11,6,2008,3.8,8.2,17.6
12,6,2008,0.1,8,17.6
13,6,2008,0,3.6,21.7
14,6,2008,0.3,3.8,19.6
15,6,2008,0,8.4,20.6
16,6,2008,0,3.8,17.2
17,6,2008,0.4,6.8,16.6
18,6,2008,0,9.6,17
19,6,2008,0,5.6,19.8
20,6,2008,0.1,5.4,18.2
21,6,2008,1.2,8.6,17.8
22,6,2008,0.4,9.6,17.2
23,6,2008,0,7.8,17.6
24,6,2008,0.6,8,18.4
25,6,2008,3.2,8,14.6
26,6,2008,9.6,9,18.4
27,6,2008,0.8,9.6,18
28,6,2008,0.6,9.4,19
29,6,2008,0.4,8.6,17.2
30,6,2008,0,7.6,18
1,7,2008,4,6.8,16.2
2,7,2008,0.8,7.8,17.6
3,7,2008,4.1,9.4,17.6
4,7,2008,13.5,8.2,17.8
5,7,2008,1.4,7,16.4
6,7,2008,0.1,7,16.8
7,7,2008,0,7,18.2
8,7,2008,1.6,9,18
9,7,2008,0.4,10.4,16
10,7,2008,12.2,6.8,17.5
11,7,2008,0.1,8.8,16
12,7,2008,0,7.2,18.6
13,7,2008,1.4,6.8,17.8
14,7,2008,0,7,18.4
15,7,2008,0.2,9,15.8
16,7,2008,8.5,5.8,17.4
17,7,2008,18.4,5.8,18.3
18,7,2008,0.2,9.2,19
19,7,2008,0.1,6.2,19
20,7,2008,0.1,8.4,18.8
21,7,2008,0,6.6,17.4
22,7,2008,0.1,6.2,18.2
23,7,2008,0,8,19.2
24,7,2008,0,9.4,19.6
25,7,2008,0,8.4,18
26,7,2008,3.2,9,17.1
27,7,2008,1.3,6.8,17.4
28,7,2008,0.1,6.4,16.8
29,7,2008,0.8,7.8,18
30,7,2008,0.1,6.4,19.4
31,7,2008,2.2,9.2,19.2
1,8,2008,3.9,9.2,19.2
2,8,2008,0.2,5.4,16.2
3,8,2008,0.4,7,19
4,8,2008,0.3,8.2,18.4
5,8,2008,0.7,8.6,16.2
6,8,2008,0.1,8.6,17.8
7,8,2008,0.1,9.2,19.2
8,8,2008,0.3,5.6,19.6
9,8,2008,0.1,4.8,19.6
10,8,2008,4.5,4.8,19.2
11,8,2008,0.7,10.4,19.4
12,8,2008,4.7,10.4,19.4
13,8,2008,0.5,8.6,21.4
14,8,2008,0.5,8.6,20.2
15,8,2008,0.1,7.8,19.2
16,8,2008,7.6,9,20.6
17,8,2008,8.6,9,19.8
18,8,2008,1.1,8.4,18.2
19,8,2008,2.2,9.2,18.4
20,8,2008,1.2,4.4,18.2
21,8,2008,10.5,8.2,17
22,8,2008,21.7,10.2,19.4
23,8,2008,27,9.8,18.2
24,8,2008,3.1,10.2,16.6
25,8,2008,4.2,10.8,15.8
26,8,2008,0.1,7,15.6
27,8,2008,7.1,6.2,16.8
28,8,2008,0.1,9,19
29,8,2008,0.6,6.8,19.8
30,8,2008,0.1,6.6,17.2
31,8,2008,0.2,8,18
1,9,2008,2.9,6,18.6
2,9,2008,0.1,9,17.6
3,9,2008,2.5,9.2,18.2
4,9,2008,12.5,10.2,17.4
5,9,2008,0.5,9.2,18
6,9,2008,0.8,5.4,16.2
7,9,2008,2.3,7,17.8
8,9,2008,0.1,6.8,17.2
9,9,2008,1.5,6.8,15.2
10,9,2008,0.6,5.2,17.2
11,9,2008,0.8,4.4,16.6
12,9,2008,0.1,4.4,18.2
13,9,2008,0,5.2,18.4
14,9,2008,0.5,8.8,17.8
15,9,2008,3.1,6.2,16.6
16,9,2008,0.5,7,17.8
17,9,2008,0.4,7.2,16.6
18,9,2008,0.5,5,19.8
19,9,2008,1,9.4,16.8
20,9,2008,0.1,9.2,18.6
21,9,2008,1,9.8,18.8
22,9,2008,0.5,8.6,17
23,9,2008,0.1,4.2,20
24,9,2008,0,7.2,20.8
25,9,2008,0,7,19.8
26,9,2008,3.5,7.4,17.2
27,9,2008,6.6,10,18.6
28,9,2008,2.4,6,17.4
29,9,2008,0.2,5.2,18.2
30,9,2008,0.1,8.4,16.6
1,10,2008,0,7.8,17.4
2,10,2008,6,4.6,19.8
3,10,2008,1.9,3.2,19.6
4,10,2008,3.7,3.2,18.8
5,10,2008,3.2,8.2,18
6,10,2008,3.5,7.8,17.8
7,10,2008,3.8,8,14.6
8,10,2008,1,7.2,16.6
9,10,2008,0.3,4.4,18.6
10,10,2008,3.3,4.4,18.6
11,10,2008,11.6,4.2,18.8
12,10,2008,1.8,9.4,17.4
13,10,2008,0.9,8.6,18.2
14,10,2008,0.5,10.4,17
15,10,2008,0.4,6,19.8
16,10,2008,2.8,10.2,18.6
17,10,2008,0.2,9.8,18
18,10,2008,0.1,6.8,19.4
19,10,2008,0,8,20.6
20,10,2008,0,7.4,18.4
21,10,2008,0.4,7.4,19
22,10,2008,0.2,6,18.8
23,10,2008,0.1,3.6,20.4
24,10,2008,0.2,1.2,20
25,10,2008,1.6,5.2,19.6
26,10,2008,1.5,8.2,19.2
27,10,2008,0.5,7.6,18.8
28,10,2008,0.1,8.6,17.6
29,10,2008,0.1,7.6,19.4
30,10,2008,0.1,2.4,20.4
31,10,2008,11.5,2.8,20.2
1,11,2008,16.7,8.8,18.4
2,11,2008,20,10.8,19
3,11,2008,3.5,10.2,19
4,11,2008,0.5,10.4,18.8
