day,month,year,prec,tmax,tmin
21,1,1990,7.08,27.8,18.59
22,1,1990,0.65,28.86,18.46
23,1,1990,0.03,28.76,18.27
24,1,1990,0,28.37,17.26
25,1,1990,0.08,30.37,17.39
26,1,1990,0.17,29.71,19.86
27,1,1990,1.48,29.81,19.11
28,1,1990,1.35,29.75,19.67
29,1,1990,0.82,29.6,19
30,1,1990,0.39,30,18.99
31,1,1990,0.35,29.15,18.96
1,2,1990,0.47,30.42,19.24
2,2,1990,0.63,29.94,19.63
3,2,1990,0.91,31.22,18.98
4,2,1990,2.79,28.55,18.01
5,2,1990,0.37,28.83,17.59
6,2,1990,0,29.03,17.82
7,2,1990,0,27.58,18.02
8,2,1990,0,29.11,18.38
9,2,1990,0.14,30.09,17.32
10,2,1990,0.29,31.67,18.1
11,2,1990,0.16,31.59,19.2
12,2,1990,0.38,30.51,18.46
13,2,1990,2.16,28.87,17.45
14,2,1990,1.6,29.48,17.22
15,2,1990,0,30.81,17.26
16,2,1990,0.02,31.05,16.09
17,2,1990,0.1,30.19,18.44
18,2,1990,0.03,29.61,17.43
19,2,1990,0.41,29.85,16.97
20,2,1990,0.6,29.75,16.71
21,2,1990,0.07,31.04,17.91
22,2,1990,0.07,31.28,18.78
23,2,1990,0.23,32.72,19.12
24,2,1990,2.51,29.28,19.27
25,2,1990,1.08,28.87,18.67
26,2,1990,0.91,29.19,18.25
27,2,1990,0.46,29.42,17.38
28,2,1990,0.22,30.71,18.32
1,3,1990,0.95,30.59,18.62
2,3,1990,0.33,31.9,18.22
3,3,1990,0,32.43,18.05
4,3,1990,0.18,32.22,18.56
5,3,1990,0.24,31.3,18.68
6,3,1990,0,31.01,18
7,3,1990,0,31.03,17.19
8,3,1990,0,30.43,18.68
9,3,1990,0.01,31.18,18.84
10,3,1990,0.17,31.77,19.25
11,3,1990,0,32.38,19.39
12,3,1990,0,31.63,19.21
13,3,1990,0.2,31.88,19.09
14,3,1990,1.33,32.1,19.06
15,3,1990,2.58,33.2,19.73
16,3,1990,0.28,34.11,20.45
17,3,1990,0.89,34.42,20.17
18,3,1990,0.94,31.04,19.26
19,3,1990,1.61,31.96,19.55
20,3,1990,3.92,29.63,18.19
21,3,1990,0.38,30.75,19.01
22,3,1990,0.61,29.39,19.35
23,3,1990,2.27,30.68,18.87
24,3,1990,1.54,30.54,17.92
25,3,1990,0.76,31.36,18.95
26,3,1990,0.98,32.13,19.35
27,3,1990,0.85,31.66,19.36
28,3,1990,0.02,32.3,19.69
29,3,1990,0.02,32.68,19.66
30,3,1990,0,33.02,19.59
31,3,1990,0.19,34.55,19.71
1,4,1990,0.91,34.06,20.32
2,4,1990,0.01,34.65,20.06
3,4,1990,1.51,35.06,19.92
4,4,1990,4.19,35.07,19.17
5,4,1990,0.29,33.39,20.21
6,4,1990,0,34.1,20.4
7,4,1990,0.22,35.25,19.55
8,4,1990,1.02,32.68,21.45
9,4,1990,0.03,33.73,21.46
10,4,1990,0,33.37,21.52
11,4,1990,0,32.52,20.81
12,4,1990,0.01,32.92,20.55
13,4,1990,0.07,33.54,20.21
14,4,1990,0.01,33.51,20.22
15,4,1990,0.01,31.1,20.71
16,4,1990,0.06,32.97,21.84
17,4,1990,0.25,33.25,20.94
18,4,1990,0.28,33.07,20.67
19,4,1990,1.03,31.2,20.47
20,4,1990,0.11,32.26,19.96
21,4,1990,0.35,31.96,20.07
22,4,1990,1.49,32.88,19.67
23,4,1990,1.46,32.05,18.72
24,4,1990,0.02,32.75,19.64
25,4,1990,0.06,33.63,20.3
26,4,1990,0.11,34.45,20.74
27,4,1990,2.85,35.08,21.39
28,4,1990,27.64,31.85,21.4
29,4,1990,2.91,30.94,21.22
30,4,1990,3.91,31.41,20.43
1,5,1990,5.97,31.14,20.19
2,5,1990,0.05,31.53,19.8
3,5,1990,0.88,31.67,19.13
4,5,1990,2.24,30.89,17.99
5,5,1990,0.19,31.94,19.87
6,5,1990,0.87,32.79,19.5
7,5,1990,0.36,32.8,20.97
8,5,1990,1.72,33.32,20.55
9,5,1990,3.38,33.11,20.91
10,5,1990,0.04,33.99,21.43
11,5,1990,0.06,33.26,21.54
12,5,1990,0.43,33.42,20.82
13,5,1990,0,33.87,20.89
14,5,1990,2.19,33.58,19.8
15,5,1990,4.88,31.35,19.82
16,5,1990,0.82,33.16,20.22
17,5,1990,15.64,29.57,20.62
18,5,1990,8.08,27.32,19.52
19,5,1990,0.42,29.97,19.06
20,5,1990,0.06,29.05,21.64
21,5,1990,2.14,31.4,20.51
22,5,1990,33.6,29.03,19.35
23,5,1990,38.74,24.67,20.84
24,5,1990,12.73,27.45,20.36
25,5,1990,4.7,28.25,20.93
26,5,1990,0.02,27.75,21.87
27,5,1990,0.22,28.71,21.27
28,5,1990,0.16,29.69,20.71
29,5,1990,0.66,31.22,20.25
30,5,1990,5.6,30.47,21.16
31,5,1990,5.29,29.28,21.08
1,6,1990,9.11,27.81,20.65
2,6,1990,0.36,27.7,20.95
3,6,1990,0.22,28.25,21.43
4,6,1990,0.33,29.32,20.88
5,6,1990,0.79,30.01,20.09
6,6,1990,0.38,31.09,20.39
7,6,1990,0.76,28.52,21.17
8,6,1990,1.99,28.15,21.11
9,6,1990,1.75,26.77,21.12
10,6,1990,3.17,26.96,20.63
11,6,1990,16.59,26.08,20.8
12,6,1990,11.27,27.07,21.07
13,6,1990,2.17,28.07,20.98
14,6,1990,0.02,29.64,20.73
15,6,1990,0.04,29.42,19.54
16,6,1990,0.29,30.13,20.6
17,6,1990,0.76,31.13,20.72
18,6,1990,8.8,31.21,21.77
19,6,1990,25.17,29.37,20.94
20,6,1990,3.58,28.92,20.92
21,6,1990,7.22,27.47,21.55
22,6,1990,6.08,27.71,21.53
23,6,1990,23.42,25.43,21.05
24,6,1990,9.5,24.92,19.68
25,6,1990,0.44,27.5,19.61
26,6,1990,2.91,28.13,20.49
27,6,1990,8.31,25.72,20.57
28,6,1990,5.83,25.23,19.89
29,6,1990,4.68,25.33,21.27
30,6,1990,4.37,27.73,20.9
1,7,1990,1.4,28.69,21.38
2,7,1990,0.88,27.6,20.99
3,7,1990,25.59,25.79,20.18
4,7,1990,11.31,25.69,19.58
5,7,1990,26.93,26.76,19.69
6,7,1990,0.09,27.4,18.51
7,7,1990,0.15,27.87,19.05
8,7,1990,4.1,25.25,19.25
9,7,1990,35.37,25.42,18.47
10,7,1990,0.46,27.31,19.4
11,7,1990,0.02,26.95,17.86
12,7,1990,0.34,27.36,20.59
13,7,1990,2.4,27.35,20.04
14,7,1990,12.67,25.69,19.33
15,7,1990,0.32,25.19,18.43
16,7,1990,2.85,26.9,19.06
17,7,1990,4.31,26.52,20.46
18,7,1990,1.46,25.76,19.23
19,7,1990,0.06,25.62,19.49
20,7,1990,1.3,25.79,19.7
21,7,1990,1.52,27.38,19.61
22,7,1990,1.96,27.66,20.07
23,7,1990,0.09,27.53,20.47
24,7,1990,0.11,27.02,19.62
25,7,1990,1.66,26.88,20.03
26,7,1990,1.73,27.79,19.64
27,7,1990,0.47,28.21,20.74
28,7,1990,0.63,28.54,20.08
29,7,1990,0.26,29.3,19.23
30,7,1990,0.79,29.54,20.11
31,7,1990,4.45,26.32,20.88
1,8,1990,13.15,24.82,20.23
2,8,1990,7.6,25.14,20.18
3,8,1990,0.04,28.17,19.71
4,8,1990,0.6,28.94,19.54
5,8,1990,0.36,27.59,20.04
6,8,1990,0.04,28.01,19.86
7,8,1990,0.01,29.39,18.27
8,8,1990,0.44,28.3,18.69
9,8,1990,3.48,27.16,20.95
10,8,1990,1.92,28.78,20.76
11,8,1990,7.56,27.71,20.23
12,8,1990,5.85,28.15,20.53
13,8,1990,0.08,28.21,19.66
14,8,1990,0.62,28.38,19.87
15,8,1990,5.47,26.06,19.53
16,8,1990,4.82,27.98,18.52
17,8,1990,4.14,24.87,20.39
18,8,1990,2.41,25.91,20.38
19,8,1990,0.16,28.55,20.9
20,8,1990,1.37,26.09,20.22
21,8,1990,12.51,26.42,19.69
22,8,1990,6.81,26.33,19.64
23,8,1990,4.39,26.43,18.53
24,8,1990,3.05,27.58,18.61
25,8,1990,6.55,28.46,19.75
26,8,1990,6.28,28.08,20.57
27,8,1990,7.86,28.39,20.49
28,8,1990,4.72,25.9,20.68
29,8,1990,12.8,25.83,20.6
30,8,1990,7.26,25.31,20.02
31,8,1990,10.74,27.11,19.06
1,9,1990,0.56,27.37,19.94
2,9,1990,2.14,27.54,20.14
3,9,1990,0.13,28.49,20.69
4,9,1990,1.3,25.94,19.94
5,9,1990,2.63,24.9,19.17
6,9,1990,7.1,27.62,18.34
7,9,1990,0.56,28.35,20.24
8,9,1990,0.93,28.37,18.97
9,9,1990,0.11,28.23,19.88
10,9,1990,0.31,28.69,19.73
11,9,1990,0.62,28.95,19.21
12,9,1990,0.26,29.27,18.68
13,9,1990,1.75,29.98,19.17
14,9,1990,5.25,28.27,18.97
15,9,1990,4.44,27.79,19.57
16,9,1990,9.54,28.39,19.48
17,9,1990,2.29,26.56,20.05
18,9,1990,0.07,28.64,19.73
19,9,1990,0.94,30.14,20.34
20,9,1990,5.63,28.12,19.77
21,9,1990,0.28,27.66,18.6
22,9,1990,0.72,29.3,19.31
23,9,1990,3.26,28.02,19.22
24,9,1990,6.53,27.64,19.95
25,9,1990,5.13,26.13,19.58
26,9,1990,2.58,29.28,20.05
27,9,1990,16.23,27.46,20.23
28,9,1990,18.86,27.54,19.13
29,9,1990,7.23,27.05,20.25
30,9,1990,10.32,27.25,19.75
1,10,1990,0.33,28.31,20.52
2,10,1990,1.19,28.49,20.55
3,10,1990,3.17,26.19,18.73
4,10,1990,13.01,26.44,18.17
5,10,1990,5.03,26.43,18.74
6,10,1990,0.32,28.05,18.73
7,10,1990,0.68,28.89,18.52
8,10,1990,3.06,29.74,19.62
9,10,1990,3.61,27.47,20.3
10,10,1990,1.86,30.2,20.44
11,10,1990,10.48,29.66,19.99
12,10,1990,14.34,28.57,20.47
13,10,1990,2.31,29.19,19.84
14,10,1990,1.61,29.11,21.22
15,10,1990,2.65,29.3,20.47
16,10,1990,2.24,28.45,20.3
17,10,1990,3.03,27.81,20.45
18,10,1990,3.67,27.25,20.61
19,10,1990,2.54,29.21,20.2
20,10,1990,2.96,29.41,20.8
21,10,1990,5.91,29.02,20.7
22,10,1990,7.44,29.62,20.75
23,10,1990,2.07,30.31,20.58
24,10,1990,2.03,29.63,19.6
25,10,1990,0.46,29.35,20.64
26,10,1990,0.07,29.56,19.75
27,10,1990,0,27.25,19.15
28,10,1990,0.03,28.21,16.65
29,10,1990,0.03,28.64,18.83
30,10,1990,0.06,29.7,17.82
31,10,1990,0.36,28.69,20.44
1,11,1990,1.33,25.92,19.87
2,11,1990,0.7,25.77,20.96
3,11,1990,3.29,26.5,19.64
4,11,1990,16.6,24.59,18.98
5,11,1990,33.35,24.11,20.63
6,11,1990,1.89,27.57,20.33
7,11,1990,4.45,28.06,20.2
8,11,1990,1.04,27.5,18.34
9,11,1990,0.05,28.92,18.61
10,11,1990,0.37,26.79,20.9
11,11,1990,0.54,25.5,19.66
12,11,1990,0.18,25.97,19.37
13,11,1990,0.36,27.37,20.41
14,11,1990,7.82,25.66,19.8
15,11,1990,8.23,23.54,20.57
16,11,1990,1.38,24.97,20.38
17,11,1990,0.16,26.72,20.43
18,11,1990,0.36,26.3,19.59
19,11,1990,0.81,27.3,20.26
20,11,1990,0.5,28.3,20.33
21,11,1990,0.87,28.2,19.93
22,11,1990,0.02,28.31,20.09
23,11,1990,0,27.56,17.57
24,11,1990,0.01,27.47,15.35
25,11,1990,1.74,27.79,16.42
26,11,1990,1.63,27.83,19.47
27,11,1990,4.13,28.05,19.75
28,11,1990,2.59,27.66,19.78
29,11,1990,6.87,25.02,18.74
30,11,1990,9.85,25.18,19.17
1,12,1990,0.42,25.42,19.55
2,12,1990,1.72,24.99,19.48
3,12,1990,1.79,26.84,19.25
4,12,1990,4.64,26.67,19.94
5,12,1990,2.7,25.72,19.17
6,12,1990,0.36,26.2,17.95
7,12,1990,6.8,27.11,18.49
8,12,1990,6.81,25.52,18.9
9,12,1990,0.03,25.42,18.22
10,12,1990,0,24.67,17.57
11,12,1990,0.01,24.96,15.92
12,12,1990,0.01,26.18,16.2
13,12,1990,0.06,28.16,17.44
14,12,1990,0.1,28.16,19.17
15,12,1990,0.04,28.99,19.55
16,12,1990,0.2,28.17,19.39
17,12,1990,0.11,28.43,19.54
18,12,1990,0.31,28.63,19.05
19,12,1990,0.1,27.89,17
20,12,1990,0.22,27.93,17.55
21,12,1990,1.25,28.56,18.13
22,12,1990,1.21,28.33,18.06
23,12,1990,0.71,28.76,17.53
24,12,1990,0.64,27.32,17.78
25,12,1990,0.17,27.77,17.9
26,12,1990,0.06,27.28,18.18
27,12,1990,1.07,28.14,17.66
28,12,1990,1.05,27.07,17.8
29,12,1990,0.51,27.81,18.43
30,12,1990,0.05,28.5,18.34
31,12,1990,1.94,28.7,18.74
1,1,1991,2.31,27.1,19.46
2,1,1991,0.17,28.3,19.25
3,1,1991,0.24,27.83,19.43
4,1,1991,0.7,28.3,19.34
5,1,1991,2.25,27.9,19.22
6,1,1991,0.08,28.7,19.12
7,1,1991,0.08,28.37,18.69
8,1,1991,0.04,28.68,19.05
9,1,1991,0.27,28.92,19.05
10,1,1991,1.09,28.6,18.79
11,1,1991,0.24,30,18.57
12,1,1991,0.74,28.91,18.91
13,1,1991,0.27,28.78,18.52
14,1,1991,0.82,28.33,17.87
15,1,1991,0.57,29.05,16.41
16,1,1991,0,29.65,17.38
17,1,1991,0.03,28.29,17.49
18,1,1991,0.1,28.98,17.25
19,1,1991,0.01,29.53,17.9
20,1,1991,0,30.35,18.13
21,1,1991,0.02,29.43,18.08
22,1,1991,0.1,28.41,18.08
23,1,1991,0.03,28.29,18.65
24,1,1991,0.4,29.19,17.41
25,1,1991,1.43,28.41,17.47
26,1,1991,1.43,28.63,17.77
27,1,1991,1.78,28.88,18.33
28,1,1991,0.15,30.38,17.9
29,1,1991,0,30.18,18.75
30,1,1991,0,30.28,17.88
31,1,1991,0.01,30.35,18.1
1,2,1991,0,28.86,18.92
2,2,1991,0.02,28.6,18.71
3,2,1991,0.06,28.86,17.18
4,2,1991,0,29.51,17.29
5,2,1991,0,29.8,17.11
6,2,1991,0.01,29.98,17.11
7,2,1991,0,29.84,17.9
8,2,1991,0.08,29.13,16.74
9,2,1991,0.16,29.65,15.9
10,2,1991,0,29.31,16.55
11,2,1991,0.02,29.4,13.26
12,2,1991,0.03,28.92,14.91
13,2,1991,0,30.16,12.83
14,2,1991,0,33.72,15.76
15,2,1991,0.01,32.57,17.58
16,2,1991,0.13,30.42,18.27
17,2,1991,0.06,29.86,17.3
18,2,1991,0.36,30.71,18.29
19,2,1991,0,30.68,18.69
20,2,1991,0.05,30.45,18.29
21,2,1991,0.16,30.19,18.47
22,2,1991,0.06,30.92,19.14
23,2,1991,0.44,30.91,18.18
24,2,1991,0.82,31.52,19.13
25,2,1991,0,33.22,19.23
26,2,1991,0,33.38,19.92
27,2,1991,0,32.55,20.47
28,2,1991,0.01,32.9,19.43
1,3,1991,0.01,32.1,19.74
2,3,1991,0,33.84,16.85
3,3,1991,0,36.05,19.66
4,3,1991,0.07,31.64,19.76
5,3,1991,0,30.76,15.58
6,3,1991,0,32.39,14.83
7,3,1991,0,33.21,16.39
8,3,1991,0,33.69,17.56
9,3,1991,0.03,33.99,19.01
10,3,1991,0.27,31.77,20.23
11,3,1991,0.33,30.5,17.27
12,3,1991,0.11,32.38,16.89
13,3,1991,0,34.52,17.59
14,3,1991,0,35.08,18.29
15,3,1991,0,36.2,20.32
16,3,1991,0,34.87,20.47
17,3,1991,0,34.39,17.95
18,3,1991,0,34.3,17.85
19,3,1991,0,34.52,17.17
20,3,1991,0,33.33,19.16
21,3,1991,0,33.4,19.28
22,3,1991,0,33.22,19.73
23,3,1991,0,33.45,19.53
24,3,1991,0,33.24,20.42
25,3,1991,0,33.01,18.24
26,3,1991,0,32.69,18.61
27,3,1991,0,32.94,18.85
28,3,1991,0.01,33.77,19.32
29,3,1991,0,35.18,19.63
30,3,1991,0,35.68,19.69
31,3,1991,0.02,33.45,21.19
1,4,1991,0.29,30.9,20.38
2,4,1991,0.28,32.29,19.03
3,4,1991,0.13,33.43,19
4,4,1991,0.02,33.75,20.46
5,4,1991,0,32.82,19.9
6,4,1991,0,33.78,18.7
7,4,1991,0.01,33.49,20.43
8,4,1991,0,33.39,19.64
9,4,1991,0,34.18,19.09
10,4,1991,0,33.92,20.07
11,4,1991,0,33.86,18.78
12,4,1991,0,33.55,19.91
13,4,1991,0.01,33.23,20.22
14,4,1991,0.05,33.45,19.82
15,4,1991,0.03,34.33,20.09
16,4,1991,0.13,33.94,21.12
17,4,1991,0.48,32.77,20.56
18,4,1991,0.04,34.59,20.54
19,4,1991,0.02,36.14,21.1
20,4,1991,0.03,37.26,21.39
21,4,1991,2.69,36.85,21.56
22,4,1991,1.76,36.28,21.26
23,4,1991,0,36.86,21.46
24,4,1991,0,36.97,22.9
25,4,1991,0,34.02,23.17
26,4,1991,0,34.78,22.45
27,4,1991,0,35.18,20.9
28,4,1991,0,35.15,21.47
29,4,1991,0,34.65,21.49
30,4,1991,0.03,35.03,22.77
1,5,1991,0.4,34.16,22.02
2,5,1991,0.04,33.32,21.74
3,5,1991,0.07,34.41,21.48
4,5,1991,0.06,32.88,21.89
5,5,1991,0.1,34.4,19.7
6,5,1991,0.27,33.93,21.19
7,5,1991,0.02,34.27,21.55
8,5,1991,0.09,33.94,22.21
9,5,1991,0.26,34.61,21.94
10,5,1991,0.07,34.46,22.01
11,5,1991,0.36,34.3,21.86
12,5,1991,0.28,32.78,22.32
13,5,1991,2.06,35.07,21.63
14,5,1991,10.54,33.26,20.84
15,5,1991,3.4,30.88,21.84
16,5,1991,11.23,30.85,21.22
17,5,1991,5.08,27.86,21.47
18,5,1991,5.5,30.5,20.99
19,5,1991,6.95,31.14,21.48
20,5,1991,6.66,29.67,21.72
21,5,1991,2.34,31.69,21.25
22,5,1991,0.38,30.39,21.29
23,5,1991,2.41,31.45,20.92
24,5,1991,0,34.84,20.73
25,5,1991,0.03,33.58,21.79
26,5,1991,0.16,34.9,21.46
27,5,1991,0.36,33.29,22.13
28,5,1991,3.41,32.06,20.54
29,5,1991,0.47,31.99,21.48
30,5,1991,8.23,28.81,21.26
31,5,1991,2.4,29.74,21.03
1,6,1991,1.65,28.3,21.99
2,6,1991,6.54,29.59,21.31
3,6,1991,0.34,31.77,21.43
4,6,1991,3.31,33.21,21.45
5,6,1991,9.92,31.18,20.99
6,6,1991,5.89,30.29,20.29
7,6,1991,0.6,30.22,21.41
8,6,1991,0.12,31.92,21.48
9,6,1991,0.03,33.78,21.81
10,6,1991,0.06,34.23,21.74
11,6,1991,0.3,34.06,22.07
12,6,1991,0.39,33.36,21.92
13,6,1991,0.02,34.04,21.81
14,6,1991,0.19,33.61,22.05
15,6,1991,4.42,31.26,21.21
16,6,1991,16.97,29.72,18.88
17,6,1991,0.16,30.49,20.13
18,6,1991,3.25,31.29,19.78
19,6,1991,8.54,28.09,20.03
20,6,1991,0.81,30.16,20.26
21,6,1991,6.03,30.01,20.35
22,6,1991,3.72,31.22,20.99
23,6,1991,2.92,31.27,21.42
24,6,1991,0.12,31.59,21.89
25,6,1991,0.35,30.87,20.95
26,6,1991,7.14,28.22,20.65
27,6,1991,7.58,29.11,20.05
28,6,1991,6.79,30.67,19.86
29,6,1991,22.86,30.43,19.96
30,6,1991,37.85,28.41,20.37
1,7,1991,2.76,29.13,20.06
2,7,1991,1.87,27.95,21.33
3,7,1991,1.4,28.22,20.46
4,7,1991,5.27,28.58,19.99
5,7,1991,9.67,27.24,19.57
6,7,1991,0.92,26.14,19.23
7,7,1991,2.13,27.89,19.14
8,7,1991,2.42,27.1,20.43
9,7,1991,0,29.59,19.59
10,7,1991,0.13,29.87,17.89
11,7,1991,0.55,30.26,20.82
12,7,1991,0.14,29.43,20.86
13,7,1991,0.03,30.99,20.88
14,7,1991,0.12,30.91,20.72
15,7,1991,0.25,30.39,19.87
16,7,1991,0.12,28.64,21.14
17,7,1991,1.26,28.59,20.83
18,7,1991,0.3,29.39,20.94
19,7,1991,0.39,30.57,20.21
20,7,1991,0.41,30.72,20.34
21,7,1991,0.88,28.49,20.79
22,7,1991,0.09,27.93,19.52
23,7,1991,0.06,31.52,20.49
24,7,1991,0.26,31.67,20.71
25,7,1991,0.12,32.14,19.35
26,7,1991,0.12,30.48,21.99
27,7,1991,0.01,30.03,21.01
28,7,1991,0.06,31.45,20.15
29,7,1991,0.01,31.68,20.08
30,7,1991,0.28,30.03,20.44
31,7,1991,0.42,29.79,20.85
1,8,1991,1.42,30.45,19.78
2,8,1991,1.53,29.31,20.67
3,8,1991,4.97,27.95,20.51
4,8,1991,0.53,30.2,20.31
5,8,1991,1.65,27.89,20.71
6,8,1991,1.72,27.5,20.68
7,8,1991,0.07,31.21,20.13
8,8,1991,0.36,29.67,20.09
9,8,1991,0.02,31.51,20.98
10,8,1991,0.26,28.03,20.44
11,8,1991,0.66,30.13,20.03
12,8,1991,0.58,31.24,20.36
13,8,1991,0.2,31.99,20.11
14,8,1991,0.82,31.38,20.49
15,8,1991,0.01,30.84,21.75
16,8,1991,0.04,33.41,20.8
17,8,1991,0.89,33.24,21.26
18,8,1991,0.95,32.69,21.2
19,8,1991,0.01,33.13,20.98
20,8,1991,0.18,32.5,20.99
21,8,1991,1.33,29.2,20.99
22,8,1991,0.78,31.84,20.87
23,8,1991,0.05,30.27,21.6
24,8,1991,0.11,31.58,20.2
25,8,1991,0.98,30.18,21.45
26,8,1991,3,29.31,20.87
27,8,1991,0.06,32.08,20.09
28,8,1991,0.01,32.99,20.3
29,8,1991,0.15,31.76,21.49
30,8,1991,0.74,30.41,21.49
31,8,1991,0.82,30.45,20.37
1,9,1991,0.14,29.8,21.17
2,9,1991,0.05,32.49,21.14
3,9,1991,0.05,33.63,21.02
4,9,1991,0.13,33.87,21.43
5,9,1991,2.35,31.1,21.49
6,9,1991,3.46,31.63,20.6
7,9,1991,5.89,29.07,20.12
8,9,1991,3.41,26.83,20.57
9,9,1991,0.32,31.04,20.21
10,9,1991,1.75,30.39,20.06
11,9,1991,1.55,29.66,19.05
12,9,1991,1.48,31.51,20.61
13,9,1991,3.62,31.27,20.84
14,9,1991,9.68,30.33,20.21
15,9,1991,0.2,31.35,19.73
16,9,1991,0.56,31.3,19.45
17,9,1991,0.42,30.13,19.45
18,9,1991,1.54,28.27,20.57
19,9,1991,0.69,26.69,20.33
20,9,1991,7.43,29.26,21.07
21,9,1991,25.96,25.93,20.82
22,9,1991,13.53,27.32,20.28
23,9,1991,17.8,25.44,20.05
24,9,1991,3.58,28.05,19.78
25,9,1991,9.36,28.36,20.32
26,9,1991,3.14,28.92,20.09
27,9,1991,0.68,29.52,19.58
28,9,1991,1.11,30.17,20.08
29,9,1991,1.42,29.09,20.33
30,9,1991,0.49,30.22,19.76
1,10,1991,0.13,31.23,19.62
2,10,1991,1.2,29.85,20.57
3,10,1991,0.61,29.33,20.6
4,10,1991,0.93,29.21,20.6
5,10,1991,1.75,27.61,20.15
6,10,1991,0.05,31.2,19.08
7,10,1991,0,31.94,19.62
8,10,1991,0.02,32.16,20.9
9,10,1991,1.84,32.04,21.12
10,10,1991,5.96,28.82,21.15
11,10,1991,4.4,24.98,20.35
12,10,1991,1.25,29.7,18.83
13,10,1991,0.34,28.27,20.23
14,10,1991,4.14,25.41,20.53
15,10,1991,9.42,26.62,19.87
16,10,1991,3.14,28.12,20.06
17,10,1991,0.87,28.06,20.25
18,10,1991,6.04,26.16,19.48
19,10,1991,15.36,25.22,19.63
20,10,1991,4.74,27.76,19.58
21,10,1991,20.18,26.67,19.93
22,10,1991,0.11,26.96,20.37
23,10,1991,0.05,28.19,20.37
24,10,1991,0.01,28.97,19.15
25,10,1991,0,28.73,19.13
26,10,1991,0.02,29.48,18.93
27,10,1991,0.06,29.46,19.5
28,10,1991,0.09,30.43,19.23
29,10,1991,0.08,29.47,20.92
30,10,1991,0.1,30.07,20.1
31,10,1991,0.54,29.68,20.28
1,11,1991,2.7,27.07,19.86
2,11,1991,2.82,28.14,19.95
3,11,1991,2.3,25.78,20.44
4,11,1991,1.69,27.46,20.01
5,11,1991,0.87,29.29,19.39
6,11,1991,0.19,30,19.6
7,11,1991,0.09,30.19,19.85
8,11,1991,0.18,30.78,20.12
9,11,1991,0.07,29,20.38
10,11,1991,0.08,28.1,17.84
11,11,1991,0.02,28.17,15.22
12,11,1991,0.15,28.4,17.08
13,11,1991,0.4,25.15,19.5
14,11,1991,0.06,27.91,18.35
15,11,1991,0,30.08,19.3
16,11,1991,0.01,29.74,18.88
17,11,1991,0.01,30.14,18.14
18,11,1991,0.1,30.04,19.41
19,11,1991,0.11,29.53,18.44
20,11,1991,0.02,30.08,18.84
21,11,1991,0.03,30.1,20.06
22,11,1991,0.04,29.85,18.51
23,11,1991,0.01,30.17,19.11
24,11,1991,0.03,30.05,18.91
25,11,1991,0.02,29.22,18.85
26,11,1991,0.9,29.13,19.2
27,11,1991,1.1,27.45,20.19
28,11,1991,0.41,28.68,19.4
29,11,1991,4.64,28.6,19.67
30,11,1991,7.06,27.56,20.21
1,12,1991,0.15,28.9,21.04
2,12,1991,0.24,28.33,21.58
3,12,1991,0.93,27.46,20.96
4,12,1991,6.13,27.1,19.91
5,12,1991,0.02,27.12,19.06
6,12,1991,0.12,28.1,19.33
7,12,1991,0.4,27.6,19.6
8,12,1991,0,28.34,18.34
9,12,1991,0.08,29.49,19.97
10,12,1991,0.24,29.05,19.49
11,12,1991,0.18,28.38,18.77
12,12,1991,0.01,28.7,18.83
13,12,1991,0.08,27.76,18.97
14,12,1991,0.43,28.14,19.89
15,12,1991,0.03,28.43,18.06
16,12,1991,0.16,26.46,17.04
17,12,1991,0.28,28.2,18.46
18,12,1991,0.12,27.94,17.38
19,12,1991,0.33,28.39,18.29
20,12,1991,1.91,28.02,18.83
21,12,1991,2.93,27.14,18.64
22,12,1991,2.12,27.15,18.11
23,12,1991,1.11,26.49,16.8
24,12,1991,0.01,27.38,16.09
25,12,1991,0.03,27.33,16.02
26,12,1991,0.18,27.77,16.66
27,12,1991,0.07,28.56,16.81
28,12,1991,0,29.01,18.4
29,12,1991,0.01,29.03,17.48
30,12,1991,0.04,28.43,18.27
31,12,1991,0.12,28.82,18.46
1,1,1992,0,28.92,17.44
2,1,1992,0,29.31,17.76
3,1,1992,0,29.55,18.74
4,1,1992,0,30.1,17.45
5,1,1992,0,30.27,18.09
6,1,1992,0,30.23,19.15
7,1,1992,0,29.25,17.32
8,1,1992,0,29.17,15.22
9,1,1992,0.02,30.27,18.21
10,1,1992,0.16,29.43,18.47
11,1,1992,0.06,29.52,18.45
12,1,1992,0,29.32,16.86
13,1,1992,0,29.35,15.99
14,1,1992,0,30.43,15.9
15,1,1992,0.03,29.34,17.46
16,1,1992,0.21,29.44,18.55
17,1,1992,0.17,28.39,18.09
18,1,1992,0.42,29.81,17.95
19,1,1992,0.09,30.01,18.23
20,1,1992,0.01,29.9,18.94
21,1,1992,0,29.39,18.62
22,1,1992,0,30.35,16.03
23,1,1992,0.19,32.18,18.44
24,1,1992,0.52,30.19,18.83
25,1,1992,0.05,29.45,19.29
26,1,1992,0.07,29.48,18.43
27,1,1992,0.02,29.32,18.19
28,1,1992,0.14,29.91,17.35
29,1,1992,0.05,29.38,16.92
30,1,1992,0.02,30.11,16.83
31,1,1992,0.01,29.45,17.92
1,2,1992,0.01,29.48,17.49
2,2,1992,0.01,30.04,17.81
3,2,1992,0.03,30.31,18.02
4,2,1992,0,32.52,18.36
5,2,1992,0,35.16,18.32
